timestamp,rssi1,rssi2,rssi3,
2025-04-24T02:43:46,-34,-35,-40
2025-04-24T02:43:53,-36,-34,-40
2025-04-24T02:43:57,-34,-35,-44
2025-04-24T02:44:03,-32,-38,-40
2025-04-24T02:44:10,-35,-33,-37
2025-04-24T02:44:15,-32,-36,-38
2025-04-24T02:44:19,-32,-32,-37
2025-04-24T02:44:24,-30,-34,-37
2025-04-24T02:44:30,-38,-35,-41
2025-04-24T02:44:36,-36,-34,-38
