timestamp,rssi1,rssi2,rssi3,
2025-04-24T02:43:46,-38,-22,-37
2025-04-24T02:43:52,-41,-25,-37
2025-04-24T02:43:59,-41,-25,-38
2025-04-24T02:44:05,-42,-23,-40
2025-04-24T02:44:11,-41,-27,-38
2025-04-24T02:44:17,-35,-21,-39
2025-04-24T02:44:22,-39,-22,-36
2025-04-24T02:44:27,-41,-24,-39
2025-04-24T02:44:33,-42,-25,-39
2025-04-24T02:44:40,-38,-22,-38
