timestamp,rssi1,rssi2,rssi3,
2025-04-24T02:43:37,-31,-35,-39
2025-04-24T02:43:43,-35,-42,-41
2025-04-24T02:43:48,-30,-40,-34
2025-04-24T02:43:53,-33,-40,-38
2025-04-24T02:43:57,-31,-37,-41
2025-04-24T02:44:03,-36,-39,-37
2025-04-24T02:44:10,-28,-39,-37
2025-04-24T02:44:14,-31,-38,-43
2025-04-24T02:44:20,-32,-32,-44
2025-04-24T02:44:26,-31,-37,-34
