timestamp,rssi1,rssi2,rssi3,
2025-04-24T02:43:46,-52,-52,-55
2025-04-24T02:43:53,-49,-53,-52
2025-04-24T02:43:59,-51,-51,-54
2025-04-24T02:44:05,-50,-51,-58
2025-04-24T02:44:10,-46,-53,-48
2025-04-24T02:44:15,-48,-51,-50
2025-04-24T02:44:21,-50,-48,-53
2025-04-24T02:44:27,-51,-53,-54
2025-04-24T02:44:33,-49,-52,-60
2025-04-24T02:44:39,-47,-57,-49
