timestamp,rssi1,rssi2,rssi3,
2025-04-24T02:43:46,-53,-52,-49
2025-04-24T02:43:53,-51,-62,-49
2025-04-24T02:44:00,-51,-58,-56
2025-04-24T02:44:05,-53,-58,-51
2025-04-24T02:44:11,-52,-54,-55
2025-04-24T02:44:17,-52,-60,-52
2025-04-24T02:44:24,-52,-57,-55
2025-04-24T02:44:30,-54,-57,-52
2025-04-24T02:44:35,-47,-61,-57
2025-04-24T02:44:42,-54,-60,-49
