timestamp,rssi1,rssi2,rssi3,
2025-04-24T02:43:46,-32,-40,-38
2025-04-24T02:43:51,-30,-40,-41
2025-04-24T02:43:56,-29,-38,-34
2025-04-24T02:44:01,-31,-34,-38
2025-04-24T02:44:07,-28,-37,-38
2025-04-24T02:44:13,-33,-36,-40
2025-04-24T02:44:17,-36,-31,-37
2025-04-24T02:44:24,-39,-32,-35
2025-04-24T02:44:30,-25,-37,-38
2025-04-24T02:44:36,-33,-37,-42
