timestamp,rssi1,rssi2,rssi3,
2025-04-24T02:43:46,-20,-38,-42
2025-04-24T02:43:52,-22,-40,-43
2025-04-24T02:43:57,-17,-43,-45
2025-04-24T02:44:02,-22,-38,-42
2025-04-24T02:44:08,-21,-44,-40
2025-04-24T02:44:14,-18,-41,-37
2025-04-24T02:44:20,-19,-38,-40
2025-04-24T02:44:24,-21,-40,-38
2025-04-24T02:44:31,-20,-38,-37
2025-04-24T02:44:36,-24,-39,-36
